date,act,average_price,median_price,lowest_price,highest_price,alpha,beta,event_id
2023-09-20 19:30:00,Ryan Adams,277.07142857142856,151.78571428571428,146.28571428571428,508.57142857142856,0.3374013221394511,0.5972242954964287,10365
2023-11-18 20:00:00,Dylan Scott,114.5,87.78571428571429,59.642857142857146,292.35714285714283,0.5189365215364566,1.68248950341898,10366
2023-12-02 20:00:00,Dylan Scott,188.28571428571428,178.21428571428572,149.5,269.92857142857144,0.6715378208525791,1.4135685621261478,10367
2023-11-10 20:00:00,Ryan Adams,109.78571428571428,111.57142857142856,105.64285714285714,114.35714285714286,0.2789071038251379,0.3077595628415306,10368
2023-11-11 20:00:00,Ryan Adams,105.42857142857144,105.42857142857144,105.42857142857144,105.42857142857144,0.0,0.0,10369
2023-11-15 19:30:00,Ryan Adams,127.28571428571428,127.28571428571428,126.5,130.14285714285714,-inf,-inf,10370
2023-11-17 20:00:00,Ryan Adams,202.3571428571429,176.92857142857142,174.92857142857142,233.7142857142857,0.3350853959889142,0.3830793980185762,10371
2023-11-18 20:00:00,Ryan Adams,361.8571428571428,389.7142857142857,133.57142857142858,525.5714285714286,0.8382023871819778,0.6011138521342597,10372
2023-09-16 19:00:00,Digable Planets,92.5,79.35714285714286,65.28571428571429,137.07142857142858,0.4196247025740863,0.6872593553969292,10373
2023-09-15 19:00:00,Digable Planets,50.5,50.142857142857146,50.142857142857146,50.92857142857143,0.3333333333333333,0.4000000000000053,10374
2023-09-20 19:00:00,Digable Planets,155.85714285714286,110.42857142857144,66.28571428571429,371.2142857142857,0.4669446691152096,1.1226779723942242,10375
2023-09-12 19:00:00,Digable Planets,148.78571428571428,106.0,60.57142857142857,338.7857142857143,0.4628174328487859,0.9968375476743084,10376
2023-09-13 19:00:00,Digable Planets,149.14285714285714,104.42857142857144,65.85714285714286,317.0,0.4301613436703777,0.8669632569686001,10377
2023-10-20 20:00:00,Billy Joel,1014.7857142857144,616.5714285714286,294.5,12583.07142857143,0.5713253489559385,9.175879434302654,10378
2023-10-11 18:00:00,San Holo,133.78571428571428,126.57142857142856,78.07142857142857,274.35714285714283,1.3021171112744463,3.2853416346001416,10379
2023-08-26 17:00:00,Slander,211.5,186.57142857142856,123.35714285714286,371.3571428571428,0.5777611257091804,1.04783581793934,10380
2023-09-26 20:00:00,John Hiatt,213.5,206.14285714285717,206.14285714285717,231.92857142857144,0.3333333333333333,0.8349514563106785,10381
2023-09-27 19:30:00,John Hiatt,60.71428571428572,60.71428571428572,60.71428571428572,60.71428571428572,0.0,0.0,10382
2023-11-29 19:30:00,Frankie Valli And The Four Seasons,445.5,356.0,197.42857142857144,1895.642857142857,0.751373905570899,4.392281321883211,10383
2023-10-03 20:00:00,Joji,206.42857142857144,203.8571428571429,56.71428571428572,1519.7142857142858,15.503564105067902,135.99643589493246,10384
2023-10-17 20:00:00,Joji,158.92857142857142,153.14285714285714,39.142857142857146,1668.357142857143,5.935442961923759,74.79295209980492,10385
2023-10-05 20:00:00,Joji,198.7142857142857,184.3571428571429,74.78571428571429,1320.0,2.370913268606012,21.451640628574744,10386
2023-10-14 20:00:00,Joji,149.71428571428572,129.35714285714286,65.21428571428571,2309.285714285714,1.304528687582448,33.33991575686198,10387
2023-10-11 20:00:00,Joji,172.5,146.14285714285714,64.64285714285714,1954.4285714285716,1.246393604402965,20.59190811194753,10388
2023-09-30 20:00:00,Joji,218.2142857142857,204.64285714285717,76.64285714285714,5372.142857142857,3.309095276194447,120.4680977062615,10389
2023-10-20 20:00:00,Joji,209.0,167.57142857142858,56.57142857142857,5184.785714285715,1.1733444281411072,38.30194292818072,10390
2023-10-25 20:00:00,Joji,169.5,135.85714285714286,53.285714285714285,3842.571428571429,1.1012688292968285,34.80672833984684,10391
2023-11-06 20:00:00,Joji,165.42857142857142,138.07142857142858,56.285714285714285,1498.142857142857,1.1789870307101322,14.396295823946105,10392
2023-11-04 20:00:00,Joji,178.35714285714286,132.0,67.57142857142857,3221.5714285714284,0.7640645415867625,20.98837510915797,10393
2023-11-01 20:00:00,Joji,187.78571428571428,172.42857142857142,51.42857142857143,7168.5,2.8590523261843472,146.36730426296293,10394
2023-11-08 20:00:00,Joji,140.78571428571428,100.42857142857144,48.5,4435.5,0.7441966942325001,34.632794456209986,10395
2023-10-27 19:30:00,Joji,171.85714285714286,130.92857142857142,49.71428571428572,12741.714285714286,0.9820336887929446,101.06217806222504,10396
2023-10-27 20:00:00,Joji,193.8571428571429,166.07142857142858,72.64285714285714,2793.0,1.354272222227848,29.03904397314492,10396
2023-10-29 20:00:00,Joji,154.21428571428572,136.92857142857142,54.35714285714285,2006.357142857143,1.7627087889755533,32.6945914865065,10397
2023-10-13 20:00:00,Joji,168.85714285714286,141.78571428571428,70.42857142857143,1861.2857142857144,1.1153795100015205,19.178375986920194,10398
2023-10-24 20:00:00,Joji,206.8571428571429,156.0,68.78571428571429,1511.7142857142858,0.7955660545969933,7.518572522182037,10399
2023-09-29 20:00:00,Joji,267.0,212.42857142857144,82.14285714285714,1300.428571428571,0.887639198582884,4.9622735413822125,10400
2023-10-06 20:00:00,Joji,359.0,364.0,84.92857142857143,8981.92857142857,-17.125191935828024,-538.7986175879842,10401
2023-10-09 20:00:00,Joji,363.4285714285714,366.0,109.92857142857144,1302.928571428571,-18.754167830865324,-69.50509142839438,10402
